frame_id,round_id,model_type,total_time_ms,forward_time_ms,postprocess_time_ms,data_to_gpu_time_ms,success,skip_reason
1517,1,baseline,22.727,11.557,3.548,7.621,True,
1518,1,baseline,21.56,11.965,3.694,5.901,True,
1519,1,baseline,21.095,11.636,3.563,5.897,True,
1520,1,baseline,26.276,14.309,4.214,7.753,True,
1521,1,baseline,23.168,13.163,4.136,5.869,True,
1522,1,baseline,39.038,12.588,9.92,16.531,True,
1523,1,baseline,33.349,15.811,3.672,13.866,True,
1524,1,baseline,24.088,12.224,4.155,7.709,True,
1525,1,baseline,21.549,12.27,3.937,5.343,True,
1526,1,baseline,23.253,12.072,3.646,7.535,True,
1527,1,baseline,30.555,12.183,6.17,12.202,True,
1528,1,baseline,31.68,23.507,3.738,4.434,True,
1529,1,baseline,32.309,19.066,10.018,3.224,True,
1530,1,baseline,29.738,21.667,3.743,4.328,True,
1531,1,baseline,29.964,21.909,3.739,4.317,True,
1532,1,baseline,18.702,10.606,3.674,4.422,True,
1533,1,baseline,20.842,11.087,3.974,5.781,True,
1534,1,baseline,24.808,16.676,3.757,4.375,True,
1535,1,baseline,18.601,10.565,3.718,4.318,True,
1536,1,baseline,25.986,16.392,4.386,5.208,True,
1537,1,baseline,18.243,10.782,3.808,3.652,True,
1538,1,baseline,20.584,12.098,3.901,4.585,True,
1539,1,baseline,25.614,11.084,3.843,10.686,True,
1540,1,baseline,20.947,11.879,4.211,4.858,True,
1541,1,baseline,18.237,10.842,3.846,3.55,True,
1542,1,baseline,21.726,12.574,4.468,4.684,True,
1543,1,baseline,20.418,11.837,3.913,4.668,True,
1544,1,baseline,19.448,10.926,3.787,4.735,True,
1545,1,baseline,30.354,22.971,3.807,3.576,True,
1546,1,baseline,22.365,13.199,4.389,4.776,True,
1547,1,baseline,19.648,11.205,3.814,4.629,True,
1548,1,baseline,19.778,11.339,3.839,4.6,True,
1549,1,baseline,24.437,16.911,3.821,3.705,True,
1550,1,baseline,19.452,11.055,3.784,4.612,True,
1551,1,baseline,19.873,11.325,3.908,4.639,True,
1552,1,baseline,19.413,10.905,3.806,4.702,True,
1553,1,baseline,18.926,11.334,4.031,3.561,True,
1554,1,baseline,23.564,12.372,3.775,7.417,True,
1555,1,baseline,24.543,13.063,3.937,7.544,True,
1556,1,baseline,24.246,12.589,3.983,7.673,True,
1557,1,baseline,23.244,13.249,4.076,5.919,True,
1558,1,baseline,31.642,19.234,4.671,7.736,True,
1559,1,baseline,57.776,22.205,4.859,30.712,True,
1560,1,baseline,24.096,12.661,3.882,7.553,True,
1561,1,baseline,22.118,12.908,3.863,5.347,True,
1562,1,baseline,31.639,12.792,3.976,14.871,True,
1563,1,baseline,24.438,12.79,3.998,7.65,True,
1564,1,baseline,25.202,13.125,4.213,7.864,True,
1565,1,baseline,23.579,13.406,4.183,5.99,True,
1566,1,baseline,24.165,12.612,3.98,7.572,True,
1567,1,baseline,24.459,12.884,3.906,7.669,True,
1568,1,baseline,23.625,12.24,3.959,7.426,True,
1569,1,baseline,21.356,11.952,3.768,5.636,True,
1570,1,baseline,42.058,25.84,4.081,12.138,True,
1571,1,baseline,23.162,13.084,4.081,5.997,True,
1572,1,baseline,22.538,12.47,4.088,5.98,True,
1573,1,baseline,60.0,46.755,4.3,8.946,True,
1574,1,baseline,24.428,12.404,4.396,7.627,True,
1575,1,baseline,24.093,12.548,3.905,7.64,True,
1576,1,baseline,23.956,12.401,3.898,7.656,True,
1577,1,baseline,21.421,11.996,3.767,5.657,True,
1578,1,baseline,23.686,12.288,3.866,7.533,True,
1579,1,baseline,23.034,11.891,3.758,7.386,True,
1580,1,baseline,40.223,18.228,4.062,17.933,True,
1581,1,baseline,21.324,11.89,3.799,5.634,True,
1582,1,baseline,65.298,53.893,3.968,7.437,True,
1583,1,baseline,26.932,16.441,4.083,6.408,True,
1584,1,baseline,24.636,13.717,4.652,6.267,True,
1585,1,baseline,22.648,12.928,4.177,5.544,True,
1586,1,baseline,23.532,12.182,3.838,7.513,True,
1587,1,baseline,24.011,12.548,3.864,7.599,True,
1588,1,baseline,24.813,13.151,4.013,7.649,True,
1589,1,baseline,21.34,12.092,3.77,5.479,True,
1590,1,baseline,29.767,12.527,3.953,13.287,True,
1591,1,baseline,117.915,96.198,3.99,17.727,True,
1592,1,baseline,23.992,12.577,3.92,7.495,True,
1593,1,baseline,22.058,12.546,3.852,5.66,True,
1594,1,baseline,26.829,14.527,4.703,7.599,True,
1595,1,baseline,27.697,15.859,4.112,7.727,True,
1596,1,baseline,42.988,23.289,3.811,15.888,True,
1597,1,baseline,22.453,12.638,3.955,5.86,True,
1598,1,baseline,43.435,25.851,3.997,13.587,True,
1599,1,baseline,23.678,12.356,3.893,7.429,True,
1600,1,baseline,23.296,12.006,3.774,7.516,True,
1601,1,baseline,21.774,12.317,3.906,5.551,True,
1602,1,baseline,36.388,12.71,9.932,13.747,True,
1603,1,baseline,41.875,25.817,4.004,12.054,True,
1604,1,baseline,51.812,41.854,4.005,5.953,True,
1605,1,baseline,23.774,12.4,4.086,7.287,True,
1606,1,baseline,29.235,19.511,3.839,5.885,True,
1607,1,baseline,37.263,17.728,4.23,15.306,True,
1608,1,baseline,35.407,14.927,3.913,16.567,True,
1609,1,baseline,33.854,17.585,3.82,12.448,True,
1610,1,baseline,36.802,26.589,3.829,6.383,True,
1611,1,baseline,38.144,23.011,3.789,11.344,True,
1612,1,baseline,35.836,24.427,4.008,7.401,True,
1613,1,baseline,21.216,12.185,3.749,5.282,True,
1614,1,baseline,23.88,12.57,3.806,7.504,True,
1615,1,baseline,46.719,18.314,22.817,5.588,True,
1616,1,baseline,23.26,11.954,3.809,7.497,True,
1617,1,baseline,21.641,12.375,3.95,5.316,True,
1618,1,baseline,39.626,22.034,4.03,13.563,True,
1619,1,baseline,23.176,11.977,3.777,7.423,True,
1620,1,baseline,41.111,23.651,3.838,13.622,True,
1621,1,baseline,40.216,24.86,10.018,5.338,True,
1622,1,baseline,23.248,11.918,3.773,7.557,True,
1623,1,baseline,23.633,12.345,3.818,7.47,True,
1624,1,baseline,25.373,12.627,4.021,8.725,True,
1625,1,baseline,38.435,23.11,3.839,11.487,True,
1626,1,baseline,23.534,12.176,3.947,7.411,True,
1627,1,baseline,38.577,20.596,3.989,13.991,True,
1628,1,baseline,24.211,13.07,3.789,7.352,True,
1629,1,baseline,21.172,11.899,3.81,5.463,True,
1630,1,baseline,24.036,12.041,3.848,8.147,True,
1631,1,baseline,38.208,17.993,3.859,16.355,True,
1632,1,baseline,37.193,19.843,9.906,7.444,True,
1633,1,baseline,40.359,31.274,3.765,5.319,True,
1634,1,baseline,22.348,12.019,5.124,5.205,True,
1635,1,baseline,23.296,12.103,3.917,7.276,True,
1636,1,baseline,25.445,13.514,3.945,7.986,True,
1637,1,baseline,21.351,12.229,3.746,5.376,True,
1638,1,baseline,45.702,23.755,9.841,12.106,True,
1639,1,baseline,34.596,13.457,15.066,6.072,True,
1640,1,baseline,26.335,15.243,4.841,6.251,True,
1641,1,baseline,24.228,12.818,4.186,7.224,True,
1642,1,baseline,22.342,12.651,4.014,5.677,True,
1643,1,baseline,42.5,25.913,10.914,5.674,True,
1644,1,baseline,26.41,16.394,4.442,5.575,True,
1645,1,baseline,34.099,11.594,3.791,18.714,True,
1646,1,baseline,31.49,16.52,3.679,11.29,True,
1647,1,baseline,31.064,13.417,4.267,13.38,True,
1648,1,baseline,24.085,12.459,3.932,7.693,True,
1649,1,baseline,22.719,12.917,4.038,5.764,True,
1650,1,baseline,44.954,21.568,9.967,13.42,True,
1651,1,baseline,56.944,44.557,4.207,8.18,True,
1652,1,baseline,51.615,32.724,5.197,13.693,True,
1653,1,baseline,22.897,13.076,4.004,5.817,True,
1654,1,baseline,24.474,12.695,3.976,7.803,True,
1655,1,baseline,23.705,12.363,3.766,7.577,True,
1656,1,baseline,26.265,14.359,4.374,7.532,True,
1657,1,baseline,27.406,12.131,3.798,11.476,True,
1658,1,baseline,23.59,13.486,4.15,5.954,True,
1659,1,baseline,23.84,11.976,3.926,7.938,True,
1660,1,baseline,25.467,13.464,4.194,7.81,True,
1661,1,baseline,22.701,13.026,4.426,5.249,True,
1662,1,baseline,23.464,12.078,3.828,7.558,True,
1663,1,baseline,25.409,13.48,4.243,7.686,True,
1664,1,baseline,189.58,93.793,78.945,16.842,True,
1665,1,baseline,24.579,12.869,4.256,7.454,True,
1666,1,baseline,21.496,11.764,3.799,5.933,True,
1667,1,baseline,76.546,66.276,4.126,6.144,True,
1668,1,baseline,21.0,11.621,3.744,5.636,True,
1669,1,baseline,39.145,12.146,3.998,23.0,True,
1670,1,baseline,27.397,17.836,3.918,5.643,True,
1671,1,baseline,24.457,12.822,4.055,7.58,True,
1672,1,baseline,23.193,12.087,3.874,7.232,True,
1673,1,baseline,40.601,24.705,3.975,11.921,True,
1674,1,baseline,23.211,11.909,3.838,7.464,True,
1675,1,baseline,37.484,17.116,3.928,16.44,True,
1676,1,baseline,26.779,12.032,3.812,10.936,True,
1677,1,baseline,21.3,12.091,3.81,5.399,True,
1678,1,baseline,23.651,12.205,3.908,7.537,True,
1679,1,baseline,22.89,11.863,3.807,7.221,True,
1680,1,baseline,27.235,15.789,4.17,7.276,True,
1681,1,baseline,21.996,12.465,4.107,5.425,True,
1682,1,baseline,43.428,18.109,3.864,21.455,True,
1683,1,baseline,22.968,11.954,3.785,7.229,True,
1684,1,baseline,35.525,18.97,4.304,12.252,True,
1685,1,baseline,22.558,11.771,3.818,6.968,True,
1686,1,baseline,54.029,17.006,16.502,20.521,True,
1687,1,baseline,21.794,11.968,3.814,6.012,True,
1688,1,baseline,25.074,12.784,4.598,7.693,True,
1689,1,baseline,21.797,12.376,3.821,5.601,True,
1690,1,baseline,33.677,24.087,3.95,5.64,True,
1691,1,baseline,38.31,19.127,4.247,14.936,True,
1692,1,baseline,49.014,25.743,15.888,7.383,True,
1693,1,baseline,23.124,11.97,5.462,5.691,True,
1694,1,baseline,29.209,17.856,3.919,7.434,True,
1695,1,baseline,41.52,24.177,3.817,13.526,True,
1696,1,baseline,47.706,24.524,9.823,13.358,True,
1697,1,baseline,20.801,11.868,3.786,5.147,True,
1698,1,baseline,34.632,23.502,3.811,7.319,True,
1699,1,baseline,23.643,12.279,3.9,7.464,True,
1700,1,baseline,23.062,11.968,3.818,7.276,True,
1701,1,baseline,26.016,13.271,4.314,8.432,True,
1702,1,baseline,24.294,12.895,3.888,7.511,True,
1703,1,baseline,24.693,12.99,4.187,7.516,True,
1704,1,baseline,47.532,35.879,4.053,7.601,True,
1705,1,baseline,22.496,12.71,4.067,5.719,True,
1706,1,baseline,33.943,12.949,4.133,16.861,True,
1707,1,baseline,24.306,12.296,4.425,7.584,True,
1708,1,baseline,26.903,16.798,4.294,5.811,True,
1709,1,baseline,23.42,13.633,3.985,5.802,True,
1710,1,baseline,22.082,11.916,3.602,6.564,True,
1711,1,baseline,23.129,13.152,3.861,6.115,True,
1712,1,baseline,24.742,12.82,4.151,7.771,True,
1713,1,baseline,22.958,13.023,4.111,5.824,True,
1714,1,baseline,22.712,12.45,3.794,6.468,True,
1715,1,baseline,24.609,12.617,4.159,7.833,True,
1716,1,baseline,22.896,11.728,3.66,7.508,True,
1717,1,baseline,22.916,13.505,4.288,5.123,True,
1718,1,baseline,21.665,11.214,3.553,6.899,True,
1719,1,baseline,94.794,74.378,9.053,11.363,True,
1720,1,baseline,31.253,16.893,5.266,9.095,True,
1721,1,baseline,24.058,13.319,4.057,6.682,True,
1722,1,baseline,23.704,12.174,3.854,7.676,True,
1723,1,baseline,26.049,13.686,4.336,8.027,True,
1724,1,baseline,51.48,40.737,4.637,6.106,True,
1725,1,baseline,23.354,11.988,3.942,7.423,True,
1726,1,baseline,24.805,14.154,4.417,6.234,True,
1727,1,baseline,44.52,23.749,4.198,16.574,True,
1728,1,baseline,23.047,13.171,3.821,6.055,True,
1729,1,baseline,26.159,13.58,4.299,8.28,True,
1730,1,baseline,31.209,16.914,5.807,8.487,True,
1731,1,baseline,51.985,26.224,10.528,15.233,True,
1732,1,baseline,30.779,16.497,5.272,9.011,True,
1733,1,baseline,28.859,18.838,4.32,5.701,True,
1734,1,baseline,35.298,19.132,4.032,12.134,True,
1735,1,baseline,37.199,20.762,4.383,12.054,True,
1736,1,baseline,40.841,18.733,9.985,12.123,True,
1737,1,baseline,24.0,12.505,4.101,7.395,True,
1738,1,baseline,21.486,11.766,3.796,5.924,True,
1739,1,baseline,22.726,12.516,3.995,6.215,True,
1740,1,baseline,33.264,11.675,7.541,14.048,True,
1741,1,baseline,24.065,12.79,3.963,7.312,True,
1742,1,baseline,60.03,41.489,4.35,14.191,True,
1743,1,baseline,42.463,26.536,3.895,12.032,True,
1744,1,baseline,43.181,21.172,4.051,17.958,True,
1745,1,baseline,22.823,11.753,3.819,7.25,True,
1746,1,baseline,22.981,13.163,3.977,5.841,True,
1747,1,baseline,48.391,32.084,10.184,6.123,True,
1748,1,baseline,36.077,24.555,3.92,7.602,True,
1749,1,baseline,24.626,12.303,4.616,7.707,True,
1750,1,baseline,39.095,23.399,4.036,11.659,True,
1751,1,baseline,43.93,22.298,10.145,11.487,True,
1752,1,baseline,53.791,34.296,13.595,5.9,True,
1753,1,baseline,23.892,12.521,3.937,7.434,True,
1754,1,baseline,25.897,16.199,3.88,5.817,True,
1755,1,baseline,24.063,12.953,5.356,5.755,True,
1756,1,baseline,22.068,12.166,4.041,5.86,True,
1757,1,baseline,23.415,12.37,3.873,7.172,True,
1758,1,baseline,37.906,22.065,10.0,5.842,True,
1759,1,baseline,22.87,12.979,4.185,5.706,True,
1760,1,baseline,46.106,30.653,4.026,11.427,True,
1761,1,baseline,31.202,12.253,3.952,14.997,True,
1762,1,baseline,21.083,11.685,3.799,5.598,True,
1763,1,baseline,23.263,12.992,4.281,5.99,True,
1764,1,baseline,22.373,12.383,4.284,5.706,True,
1765,1,baseline,23.225,12.225,3.951,7.049,True,
1766,1,baseline,27.471,12.349,4.04,11.081,True,
1767,1,baseline,28.922,19.406,3.889,5.627,True,
1768,1,baseline,44.726,23.023,10.025,11.678,True,
1769,1,baseline,37.406,24.497,4.375,8.534,True,
1770,1,baseline,22.922,12.705,4.179,6.038,True,
1771,1,baseline,21.532,11.718,3.862,5.952,True,
1772,1,baseline,22.53,12.357,3.996,6.176,True,
1773,1,baseline,22.774,11.742,3.883,7.15,True,
1774,1,baseline,21.714,12.022,3.891,5.801,True,
1775,1,baseline,25.702,12.36,4.277,9.066,True,
1776,1,baseline,47.888,20.244,4.874,22.77,True,
1777,1,baseline,36.176,24.646,4.062,7.468,True,
1778,1,baseline,74.873,12.238,3.926,58.709,True,
1779,1,baseline,28.793,19.496,3.768,5.529,True,
1780,1,baseline,39.583,18.029,9.876,11.678,True,
1781,1,baseline,24.44,11.813,3.822,8.805,True,
1782,1,baseline,21.622,12.108,3.958,5.556,True,
1783,1,baseline,21.079,11.741,3.815,5.522,True,
1784,1,baseline,21.219,11.795,3.904,5.52,True,
1785,1,baseline,21.326,11.348,3.702,6.277,True,
1786,1,baseline,20.153,11.207,3.719,5.226,True,
1787,1,baseline,20.761,11.506,3.762,5.493,True,
1788,1,baseline,19.964,11.106,3.571,5.287,True,
