assigned_method,gpu_id,budget,variant,actual_bops,repeat_count,engine_sha256,frame_order_hash,int8_count,fp16_count,fp32_count,parameter_count_base,parameter_count_pruned,parameter_reduction,AP@0.3_across_runs_mean,AP@0.3_across_runs_std,AP@0.3_across_runs_min,AP@0.3_across_runs_max,AP@0.5_across_runs_mean,AP@0.5_across_runs_std,AP@0.5_across_runs_min,AP@0.5_across_runs_max,AP@0.7_across_runs_mean,AP@0.7_across_runs_std,AP@0.7_across_runs_min,AP@0.7_across_runs_max,mAP_across_runs_mean,mAP_across_runs_std,mAP_across_runs_min,mAP_across_runs_max,forward_mean_ms_across_runs_mean,forward_mean_ms_across_runs_std,forward_mean_ms_across_runs_min,forward_mean_ms_across_runs_max,forward_p50_ms_across_runs_mean,forward_p50_ms_across_runs_std,forward_p50_ms_across_runs_min,forward_p50_ms_across_runs_max,forward_p90_ms_across_runs_mean,forward_p90_ms_across_runs_std,forward_p90_ms_across_runs_min,forward_p90_ms_across_runs_max,forward_p99_ms_across_runs_mean,forward_p99_ms_across_runs_std,forward_p99_ms_across_runs_min,forward_p99_ms_across_runs_max,postprocess_mean_ms_across_runs_mean,postprocess_mean_ms_across_runs_std,postprocess_mean_ms_across_runs_min,postprocess_mean_ms_across_runs_max,postprocess_p50_ms_across_runs_mean,postprocess_p50_ms_across_runs_std,postprocess_p50_ms_across_runs_min,postprocess_p50_ms_across_runs_max,postprocess_p90_ms_across_runs_mean,postprocess_p90_ms_across_runs_std,postprocess_p90_ms_across_runs_min,postprocess_p90_ms_across_runs_max,postprocess_p99_ms_across_runs_mean,postprocess_p99_ms_across_runs_std,postprocess_p99_ms_across_runs_min,postprocess_p99_ms_across_runs_max,total_mean_ms_across_runs_mean,total_mean_ms_across_runs_std,total_mean_ms_across_runs_min,total_mean_ms_across_runs_max,total_p50_ms_across_runs_mean,total_p50_ms_across_runs_std,total_p50_ms_across_runs_min,total_p50_ms_across_runs_max,total_p90_ms_across_runs_mean,total_p90_ms_across_runs_std,total_p90_ms_across_runs_min,total_p90_ms_across_runs_max,total_p99_ms_across_runs_mean,total_p99_ms_across_runs_std,total_p99_ms_across_runs_min,total_p99_ms_across_runs_max,speedup_vs_same_gpu_fp32_across_runs_mean,speedup_vs_same_gpu_fp32_across_runs_std,speedup_vs_same_gpu_fp32_across_runs_min,speedup_vs_same_gpu_fp32_across_runs_max
greedy,1,0.2,quant_only,0.19677375257015228,5,d13a47f17a2ddb498ba0883ad55e8dcedffec095a365b11ad0126e77961d31c5,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,2,31,37,5464791,5464791,0.0,0.8262825056990521,7.888628658982754e-05,0.8261381411633107,0.8263638506525092,0.7815888342757477,7.662734368753844e-05,0.7814509633893406,0.7816852740855638,0.6020879531590293,8.744042283996953e-05,0.6020065192861795,0.602239241233822,0.7366530977112764,2.7316915110595188e-05,0.7365992481522766,0.736673924690486,6.535679042120333,0.26220181924959735,6.174537911586004,6.764223452184425,4.984058874348799,0.060557410189195915,4.891747065509359,5.04638960895439,5.280570372318228,0.20986848809590697,4.980836498240629,5.471520544961095,25.230667363217616,4.094395905970602,20.292790674901983,30.720548406228872,5.284697371818721,0.5757416102041122,4.4487963147907035,5.861898961613895,4.874456021934748,0.4348250262753147,4.2302110232412815,5.364537937566638,6.866855639964342,0.9618349010192386,5.333991069346666,7.67623377032578,13.243488147854787,4.695439852238381,7.132213907316325,18.52346113882958,11.820376413939055,0.8367593544100551,10.623334226376707,12.62612241379832,9.888951759785414,0.5021610223591527,9.13755005846421,10.461700459321339,12.211054873963198,1.2270276659795836,10.295359091833234,13.306263570363324,41.85341524207364,10.423280662325006,29.19040973607375,52.36379657560353,1.4337401334349775,0.009690383534921363,1.4211699736251762,1.4445269047133524
greedy,1,0.15,prune_quant,0.14941340684890747,5,a8e2214a79120d255772bf073b811e3a8dfb247998ec4d7e0c440e05eb97dbee,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,3,37,30,,,,0.8262173548816971,3.999251001879913e-05,0.8261554294927341,0.8262806239639552,0.7818117137629507,4.809267009110565e-05,0.7817587809000832,0.7818914475872918,0.6024391213541473,0.00018652200023263298,0.6021732615486282,0.6026858128556456,0.7368227299995983,5.493275468565131e-05,0.7367557330573403,0.7368924040781417,5.934049047431481,0.18560963420838683,5.669096002243466,6.118726973615008,4.481142200529575,0.0428648278407589,4.417692388718327,4.5363763347268105,4.7916048392653465,0.16374440913762622,4.568990645930171,4.9468363635241985,27.029725784423324,2.9526543459821726,24.501854752488825,32.7011291713638,5.222719168793379,0.41456711516427835,4.529733329364804,5.591388235296565,4.689720319584012,0.31831873564176383,4.147111903876066,5.00121689401567,6.878982875496149,0.6603942842915091,5.671610264107586,7.378400769084693,13.751492321491217,4.256609602884988,8.787569599226112,19.292771182954255,11.156768216224858,0.5971580325663346,10.19882933160827,11.700609752945484,9.201003471389413,0.3594605808325737,8.590334250281256,9.557502577081323,11.788665065541863,0.9232799099880309,10.235226123283306,12.699263046185177,46.734130004410275,5.571517060127235,37.12565264042577,53.85987589445152,1.5945796362596245,0.00641374190361387,1.5826149680438737,1.6005776999795789
greedy,1,0.15,prune_only,0.14941340684890747,5,4f1e6c967a81a2ba8c2004b1c85c381813a4f44b8964b3525bf07114a8633e0a,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4316459,0.21013283033148022,0.826183733743887,6.917742043699638e-05,0.8260562169902951,0.8262590776538631,0.7815556619773566,5.580992261127258e-05,0.7814800305032691,0.7816278834300742,0.6022169527865237,7.887815407092713e-05,0.6021529523920753,0.6023666871337738,0.7366521161692556,2.7299369667664868e-05,0.7366158456557296,0.7366941840871145,8.096762141073999,0.27105558201163127,7.654411103180779,8.479328443484878,6.1682176776230335,0.04985238832674167,6.083940621465445,6.220557338868578,6.789877787232399,0.6671151251956768,6.181534705683589,8.086568132663768,33.2568339475571,3.9939899647460093,25.721517611898626,37.0901318142652,5.384145612485369,0.5442155009328259,4.439165419937971,6.141867162607706,4.74616140127182,0.2888507448054275,4.1839859914034605,4.9927078653126955,7.246641926467419,1.2657873336021135,5.420139757916331,9.39581645652652,15.929132446646667,5.7935054143738,6.768953567370765,24.82875343412158,13.480907753559368,0.8071860193350403,12.093576523118749,14.621195606092584,10.957248974591494,0.3550445358101373,10.292346045995753,11.363667047893006,14.227283339326581,1.9866436269625007,11.56513251674672,17.744039216389258,56.95097282589511,12.48282923041855,33.46975428981899,69.70262324125697,1.158483516615652,0.012118072093465625,1.1391430770011484,1.17557057763367
greedy,1,0.15,quant_only,0.14941340684890747,5,a54d51f5cb7b089b49d482ce11e14c32203b2f18a0951eb92a8d0868e07c3b28,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,3,37,30,5464791,5464791,0.0,0.8262531498321541,2.0699178902713166e-05,0.826222557006838,0.8262845346885355,0.7815344052054035,5.8266652710190524e-05,0.7814797127367279,0.781614184897015,0.6022759843951315,0.0002444881518598415,0.6018239983683944,0.6025315581134515,0.7366878464775631,8.756170193532994e-05,0.7365180391194054,0.7367611728093463,6.219140852891562,0.23946742742796753,5.783142406711723,6.489376057437735,4.635739078124365,0.05872891035810458,4.544376318032543,4.723822697997093,5.205382325996956,0.45894299169641456,4.650758656983575,6.047139037400484,27.159736555056526,4.283638521949576,19.282202369831182,31.77722006414084,5.523219032946072,0.6100262216865245,4.361196217278634,6.069389603851918,4.8999938648194075,0.4356123477804985,4.134615184739232,5.44997095130384,7.46576240286231,1.213152052280868,5.389244249090552,9.165169531479478,16.14399997517462,5.447561036354354,7.055599829182029,23.61422870308153,11.742359885837635,0.8419048200831009,10.144338623990357,12.455256963389916,9.60612727018694,0.5183403579756944,8.683821264033515,10.259204388906557,12.904290690397223,1.8869135530827297,10.020989660794536,15.95338076973955,50.40191116120822,12.461878815795165,27.15718870981294,63.77643529945525,1.5415013605415435,0.013446891961355944,1.5263193407702955,1.5603418720100062
greedy,1,0.1,prune_quant,0.09847785532474518,5,36db4a103cbdd45c8f89e9b3d6c8a3341993b17f951ec0aee8b6fbafd3512341,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,13,50,7,,,,0.8261677578308546,5.972289238346191e-05,0.8260854772409126,0.8262501168512881,0.7816552644609206,8.116238425147964e-05,0.7815898021651233,0.7818073596093267,0.6024729921157871,0.00015710656880337298,0.6021837461249887,0.602625510539206,0.7367653381358541,8.268942198682846e-05,0.736633017266839,0.7368943289999402,4.867035659050556,0.28556591440915147,4.482743781124532,5.21070538108635,3.453223562488953,0.06262022693350465,3.3871236567695937,3.5623630974441767,4.0852581306050215,0.6533713203941797,3.5028202924877405,5.316967672357956,23.02436941798947,3.780583180251906,15.930756879959759,26.13659569371641,5.5444859692648825,0.7530551143978199,4.354189377009469,6.439938982105317,4.801979288458824,0.4539286181164587,4.124650033190846,5.551883950829506,7.721597878262401,1.8461101864165026,5.377395311370492,10.698265861719847,16.695133887231314,5.850980438411087,6.489804629236458,22.771501997485693,10.411521628315437,1.035174536739824,8.836933158134002,11.650644363191667,8.349242092420656,0.5449004765433041,7.543597370386124,9.229177997137109,11.954226925348243,2.485761575211156,8.843360903362433,16.090553688506287,52.308438247683036,14.443312022154835,24.785792290533482,66.78262191824011,2.0698002009490537,0.037268782502494706,2.0132078598628746,2.1136506588197617
greedy,1,0.1,prune_only,0.09847785532474518,5,850cb6bb2724e760cb7f367a2def984ad723c7868dfc05baa85d7540826b5640,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4258667,0.22070816614944655,0.8261919157428845,5.4062573994478025e-05,0.8261288316013929,0.8262926090467391,0.7815516541893255,0.00011342212376864849,0.7813435052526596,0.781664009796775,0.6022055341137142,0.00016352823138584708,0.6019761385028589,0.6024425960464457,0.7366497013486415,0.00010298859109258988,0.7364828251189706,0.7367997382966532,8.136393437403246,0.29892577809975307,7.773371441852012,8.649569172184837,6.137260918815931,0.048347937607276896,6.050662603229284,6.2004136852920055,6.928437516714135,0.8537287253343978,6.273047036180893,8.612151304259896,32.640075525252065,3.4708488280347978,26.90469318067892,36.58936800744084,5.687422976637016,0.575905755310263,4.757080335027391,6.464609693810802,4.978185566142201,0.2866384267042264,4.492457956075668,5.332935135811567,7.95144378207624,1.5209204704475219,6.242547929286957,10.718753514811397,17.196052284911257,5.392502061176011,7.963872216641901,24.840689795091738,13.823816414040262,0.8649271435015811,12.530451776879403,15.114178865995639,11.179522502546508,0.3598480164599348,10.559506171072524,11.57207026456793,14.960538561766347,2.292988534876387,12.433330124864977,19.17280692917606,56.13273745897951,12.006164050344024,33.30052112538012,67.14801164342734,1.1643020745191475,0.009734151406574817,1.1492934415747924,1.1749190840604915
greedy,1,0.1,quant_only,0.09847785532474518,5,6c71b271643d58e121e22531b704a52557485cf4905b96a864c7a08e5d034932,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,13,50,7,5464791,5464791,0.0,0.82625818828626,5.0011561596577543e-05,0.8261689000134266,0.8263190330445938,0.7814824668216865,7.62311460394539e-05,0.7813560128400558,0.7815916209547925,0.6021931068863535,0.00014350003853269217,0.6020217777780332,0.6024519365319648,0.7366445873314333,6.400167792307405e-05,0.736554406497176,0.7367406032790177,4.8794973993895,0.233164067501145,4.44181522215488,5.07674481922239,3.4927017521113157,0.061014585612796324,3.391504598160585,3.569973943134149,4.091397691518068,0.5677284809636318,3.5187752451747656,5.176003463566304,23.600913270676198,4.611542523646177,15.24789143042229,28.794184072554277,5.326602717730346,0.5623624961189109,4.282575669266854,5.967577796896879,4.691406339406967,0.299499164379748,4.156758077442646,4.964502993971109,7.4494261387735605,1.6302040849772919,5.307383649051189,10.334509750828149,15.38528570346532,5.223042556541025,7.070987420156596,23.551938021555486,10.206100117119846,0.7914721850425066,8.724390891421734,11.044322616119269,8.255292490745585,0.37332856539191683,7.559486121560136,8.609846467152238,11.68389445481201,2.1678661255688785,8.802381639058392,15.485423073793452,48.11225460034272,15.132394654263857,23.920392955954156,71.39032576853529,2.046218271449297,0.026125991799288206,2.0089158917400476,2.090747762819661
greedy,1,0.05,prune_quant,0.04999448359012604,5,c220cab04bc40edf5df587d4126de4b39f9bfb26d3245c38208ce66b5d38475a,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,33,36,1,,,,0.7898592591723098,0.0002559156071302901,0.7895147659264532,0.7901985214618329,0.7457993819559269,0.00016882554550590786,0.7455243911301581,0.746034964221759,0.5631489113040697,0.0002789699440649525,0.5627469904260282,0.5635947752829054,0.6996025174774354,0.00015146038972542597,0.6993420502197271,0.6997886341293952,4.728390722632206,0.20582345637753108,4.361726711423471,4.996926692457259,3.3294953095416226,0.050202689489172544,3.252198453992605,3.396347009887298,3.7416216048101587,0.22254026521828776,3.390815279756983,4.026393840710322,23.286543764783367,3.3912108816461592,16.572306357934103,25.553679335851413,5.290627275588894,0.4721528389789957,4.428188902049499,5.867122111179855,4.7154872212558985,0.3707171035618837,4.097762983292341,5.173517158254981,7.096111327409746,0.7092830932308194,5.849633924663067,7.87630630657077,15.015063846483812,3.947346718764565,7.697103740647435,18.55127749033267,10.019017998221099,0.6763316556971201,8.789915613472969,10.864048803637115,8.11172874333958,0.4364910818789175,7.394698914140463,8.68683548954626,11.057498141502341,1.0723098852907575,9.215303137898445,12.19422267749906,44.71548905595201,12.25864243721519,23.853312730778754,61.888007959341934,2.146338141065974,0.018193298624421452,2.1254490066838967,2.180303801107754
greedy,1,0.05,prune_only,0.04999448359012604,5,af1a471b0e5d4651a57a3fb9c369aaaf8c570035bff8bd3082baa7c46de93bdf,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,3341055,0.3886216325564875,0.8258152139095637,4.5015771265481285e-05,0.8257562602966084,0.8258936949729024,0.7812419084513709,4.384229202024829e-05,0.7811631423486813,0.781285775885022,0.6019534711696675,0.00014562925746025023,0.6016901177422537,0.6021303044764906,0.7363368645102006,5.3067784899562315e-05,0.7362313421388659,0.736373467718675,7.7412917994855395,0.22651927497685392,7.333056377444797,7.999443579919793,5.876629846170545,0.04792833041655647,5.796668663000067,5.9418453214069205,6.325841297705969,0.36203094428087024,5.89557932689786,6.993005440259974,31.574998262632363,3.382875617214165,25.027462976657418,34.454222240779515,5.393036524674092,0.4813035856767626,4.527066640614164,5.991303930558835,4.8536610789597034,0.269231312323409,4.3306241277605295,5.052607972174883,7.135807182639837,0.9589878359195843,5.486394139006734,8.475954458117485,14.606948500499096,4.5404034175212935,7.001655576750631,20.504072280600624,13.13432832415963,0.7030009002477358,11.860123018058962,13.990747510478627,10.753865043322245,0.3231976150341283,10.14314351292948,11.049519137789805,13.740712897852063,1.5918519482243139,11.329998091484109,16.31233353788654,53.91448177271663,12.262256108139226,32.687106734746244,67.44017959571194,1.2159840830086321,0.014289994876739053,1.1892366537585495,1.2315378154537244
greedy,1,0.05,quant_only,0.04999448359012604,5,151149139fa9662ec437717cf4b883976cb1c2b7f993f82d561227df062a6503,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,33,36,1,5464791,5464791,0.0,0.7961679652353928,0.00013663216065655295,0.7960104715725691,0.7963804794234454,0.7495779394934903,0.00012198508536695834,0.7494029036580254,0.7497398684210071,0.5507556581709394,0.0002394198376780694,0.5503679360932828,0.551012580308218,0.6988338542999408,0.0001582900963474503,0.698625932237237,0.699018436917112,4.901340208445816,0.2692058163223689,4.5007316796749395,5.3346709231824345,3.438834489012758,0.0710673036519562,3.3492196816951036,3.542491157228748,3.9383142286290727,0.35893634099521643,3.498026030138135,4.562582261860371,23.96134383168212,4.229032343200525,16.837092951550115,29.2025072003305,5.387434122569614,0.5191397829347928,4.489308952594924,6.047107913370503,4.809029866009951,0.4241689853595068,4.290394950658083,5.345906130969524,7.2675141878426075,0.9406363375811235,5.564378155395389,8.213232643902302,15.712906667962642,5.111269693182831,7.294339779764406,21.317319553345367,10.288774331015428,0.7826885892141979,8.990040632269864,11.381778836552938,8.299672106901804,0.49691932532238847,7.686437806114554,8.951652950296799,11.443741541976731,1.464887862731672,9.014460366840165,13.397309727345904,47.723906664790086,12.197307570622975,25.41247333709364,62.4261171991563,2.078459569017449,0.030992878795019708,2.024501140341724,2.1098228598741815
