gpu_id,repeat_index,sequence_index,item_id,method,assigned_method,variant,budget,actual_bops,parameter_count_base,parameter_count_pruned,parameter_reduction,AP@0.3,AP@0.5,AP@0.7,mAP,forward_p50_ms,forward_mean_ms,forward_p90_ms,forward_p99_ms,postprocess_mean_ms,postprocess_p50_ms,postprocess_p90_ms,postprocess_p99_ms,total_mean_ms,total_p50_ms,total_p90_ms,total_p99_ms,speedup_vs_same_gpu_fp32,int8_count,fp16_count,fp32_count,evaluated_frames,skipped_frames,frame_order_hash,engine_sha256,cache_cleanup_passed,engine_build_invoked
0,1,11,ga_bops_0.15_prune_only,ga,ga,prune_only,0.15,0.1545257717370987,5464791,4298167,0.21348007636522603,0.8261301255713639,0.7815650901310887,0.6021454902337413,0.736613568645398,6.205101342250903,8.06785625163018,6.5239263388017825,31.255373759177807,5.586598924964525,5.10657811537385,7.014302024617791,16.362351160496466,13.654455176594706,11.329694573457044,13.869461867337426,57.40304148133622,1.1634038806374645,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,f9919a0d448f23cddffc4dffa911f500402ccfaf5a09e9dad1dac821b2a1fbd2,True,False
0,1,12,ga_bops_0.15_quant_only,ga,ga,quant_only,0.15,0.1545257717370987,5464791,5464791,0.0,0.8262742920888727,0.7813534482681865,0.6021944430195237,0.7366073944588609,4.827162949368358,6.509234843350835,5.2739225793629885,36.02013018912184,5.990069816742757,5.342114018276334,7.938385102897883,20.25395299308002,12.49930466009359,10.202378267422318,13.409055381392438,75.37489526904169,1.495503478346026,10,31,29,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,f1d0bb24a6cd2b807d7fe5c4721fc7dc625db44a86b9a39e9e54be6aa686c43e,True,False
0,1,13,ga_bops_0.10_prune_quant,ga,ga,prune_quant,0.1,0.10495740920305252,,,,0.8261534203878909,0.7816040747864208,0.6022929344275435,0.7366834765339517,3.6984646382431188,5.245238790918125,4.198711691424251,27.277303400127423,6.312225616415739,5.607241997495294,8.385371463373305,21.06615370139479,11.557464407333864,9.390757807220021,12.759457202628255,62.705116666224804,1.9519015828018569,14,47,9,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,444f64eb6e10496a62a770fea05a926b2ca0add9aa4bf8ebd8795c3a3772b51b,True,False
0,1,14,ga_bops_0.10_prune_only,ga,ga,prune_only,0.1,0.10495740920305252,5464791,4258667,0.22070816614944655,0.8261649506608372,0.7815310109020929,0.6026318022804186,0.7367759212811161,6.260438356548548,8.24231792572599,6.764556948716442,37.98322292664001,6.00227265766587,5.413201171904802,7.872967887669802,18.10710733756422,14.244590583391862,11.754020815715194,15.014617719377082,60.19428400942253,1.1531203679646773,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0000c2936eb42dd348e807acf69741a0ba821e8158dc87df0878ee563b409f44,True,False
0,1,15,ga_bops_0.10_quant_only,ga,ga,quant_only,0.1,0.10495740920305252,5464791,5464791,0.0,0.8261910143527794,0.7815859932996752,0.6023292101265018,0.7367020725929855,3.762306567902366,5.222860188531433,4.43436186760664,25.372544936825165,6.294668560104248,5.460446933284402,8.38504144921899,20.363411456346455,11.51752874863568,9.38419330244263,13.166401581838729,62.472385792055135,1.918780102321204,14,47,9,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,57d2e8e3fd851c2a4b17a590cbb495b00e90cec99c266fc84b58aa560144515a,True,False
0,1,16,ga_bops_0.05_prune_quant,ga,ga,prune_quant,0.05,0.0548066571354866,,,,0.7964966412316103,0.7536011704418911,0.5723659271063589,0.70748791292662,3.3168920781463385,4.797790002651153,3.7628560637434325,25.523835883154767,5.6721091070282705,5.042086122557521,7.768988003954291,16.094146938994484,10.469899109679423,8.423856304337582,11.743073925996821,46.19419793597498,2.17644674931897,32,37,1,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,4cb7794d5dfcb46da51c52d7439e8c2a6fa5bd6e2f206fce4f875fdda0373e89,True,False
0,1,17,ga_bops_0.05_prune_only,ga,ga,prune_only,0.05,0.0548066571354866,5464791,3053007,0.44133142511763035,0.8256196376964146,0.7813292646746689,0.6019811285988605,0.7363100103233147,5.860123395298918,7.664128088324468,6.284671680380901,33.95419638291914,5.457433453896913,4.895929014310241,7.294712867587806,13.111220998689495,13.12156154222138,10.807933518663049,13.749411314104995,59.854992326956946,1.2318919746834454,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,fa75ddde006d1314d70311836560da320315abb03c29d01abaaf20afdf13123b,True,False
0,1,18,ga_bops_0.05_quant_only,ga,ga,quant_only,0.05,0.0548066571354866,5464791,5464791,0.0,0.8038403996212798,0.7586216353330073,0.561225341273452,0.707895792075913,3.4932480193674564,5.076627671267079,3.908053133636713,26.837900811794558,5.884464846948935,5.274445051327348,7.718451181426644,19.42478967830536,10.961092518216015,8.847117346401015,11.95965927715103,50.91928816709977,2.0665692619874827,32,37,1,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,5c3e250360740ad3ea1275e5e0752a52fd423c3c4abedd0e2e31bbb3e074645e,True,False
0,2,0,ga_fp32_original,fp32,ga,fp32,,1.0,,,0.0,0.8262522761100245,0.7815883297833511,0.602417509477015,0.7367527051234636,7.261401663223903,9.228148616550868,7.612353377044201,33.4682761101509,5.884247917766267,5.4219800513237715,7.66292167827487,14.792537307366729,15.112396534317135,12.700166320428252,15.468914387747645,53.833045943936284,1.0,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,c85eb9c4cf7e2ee3713815ef042486587c9a2cae118496e32ea30aa7791686a5,True,False
0,2,1,ga_bops_0.30_prune_quant,ga,ga,prune_quant,0.3,0.3042234480381012,,,,0.8262495220413046,0.7817854751498126,0.6024031231018078,0.7368127067643083,6.737836326162021,8.607518856387808,7.136900567760071,32.87948003347694,5.599797987043358,5.032015033066273,7.4747777543962,15.8943939022719,14.207316843431165,11.770056483025353,14.80123659906288,55.32883947713884,1.0777052620036132,0,26,44,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,2a18f8e1e1aeb90af046ad7b8a38934bf222ff0d6dec06d3ba1945fb8b0e98fb,True,False
